accuracy,loss
0.9442333579063416,0.18384017050266266
0.9750666618347168,0.08040641248226166
0.9833499789237976,0.053576432168483734
0.9868833422660828,0.03887494280934334
0.9898166656494141,0.03267141059041023
0.9917833209037781,0.02591262198984623
0.9931166768074036,0.02174869179725647
0.9939166903495789,0.019542459398508072
0.9943000078201294,0.01804426498711109
0.9948166608810425,0.01643458567559719
